date,store_id,sku,quantity_on_hand,quantity_sold,status,days_of_supply,value_on_hand
2024-07-13,ST002,SKU01003,28,8,In Stock,2,17708.32
2024-07-13,ST002,SKU01004,72,8,In Stock,4,54354.24
2024-07-13,ST002,SKU01005,85,11,In Stock,5,56940.65
2024-07-13,ST002,SKU01006,109,10,Overstock,9,50446.29
2024-07-13,ST002,SKU01007,108,4,In Stock,18,79818.48
2024-07-13,ST002,SKU01008,63,13,In Stock,5,8184.96
2024-07-13,ST002,SKU01009,61,13,In Stock,5,1889.78
2024-07-13,ST002,SKU01011,61,15,In Stock,4,35934.49
2024-07-13,ST002,SKU01012,75,10,Overstock,9,43721.25
2024-07-13,ST002,SKU01013,73,4,Overstock,23,7603.68
2024-07-13,ST002,SKU01014,30,5,Low Stock,4,5351.7
2024-07-13,ST002,SKU01015,17,7,Low Stock,2,11895.58
2024-07-13,ST002,SKU01016,54,6,In Stock,6,14474.16
2024-07-13,ST002,SKU01017,96,18,In Stock,6,41912.64
2024-07-13,ST002,SKU01018,3,4,Low Stock,0,211.86
2024-07-13,ST002,SKU01020,52,10,In Stock,6,41018.12
2024-07-13,ST002,SKU01021,5,10,Low Stock,0,3935.35
2024-07-13,ST002,SKU01022,43,5,In Stock,11,23585.5
2024-07-13,ST002,SKU01023,35,2,In Stock,8,11257.75
2024-07-13,ST002,SKU01025,79,6,Overstock,14,22470.76
2024-07-13,ST002,SKU01026,7,5,Low Stock,0,4427.99
2024-07-13,ST002,SKU01027,42,12,Low Stock,2,23506.56
2024-07-13,ST002,SKU01028,44,6,In Stock,7,13457.4
2024-07-13,ST002,SKU01029,73,13,Overstock,5,35047.3
2024-07-13,ST002,SKU01030,0,20,Out of Stock,0,0.0
2024-07-13,ST002,SKU01033,57,6,In Stock,8,18688.02
2024-07-13,ST002,SKU01034,116,3,Overstock,14,14995.32
2024-07-13,ST002,SKU01035,0,13,Out of Stock,0,0.0
2024-07-13,ST002,SKU01036,12,6,Low Stock,1,2058.36
2024-07-13,ST002,SKU01037,105,22,In Stock,6,9797.55
2024-07-13,ST002,SKU01038,52,4,Overstock,7,2615.08
2024-07-13,ST002,SKU01040,52,10,In Stock,6,18844.8
2024-07-13,ST002,SKU01042,107,9,In Stock,15,45263.14
2024-07-13,ST002,SKU01043,137,11,Overstock,12,39273.79
2024-07-13,ST002,SKU01044,73,13,Overstock,6,47405.47
2024-07-13,ST002,SKU01045,79,3,Overstock,13,24663.8
2024-07-13,ST002,SKU01047,51,15,In Stock,4,33289.74
2024-07-13,ST002,SKU01048,135,8,Overstock,16,10003.5
2024-07-13,ST002,SKU01049,53,10,In Stock,3,11837.02
2024-07-13,ST002,SKU01050,117,10,Overstock,10,18532.8
2024-07-13,ST003,SKU01000,58,19,In Stock,4,37195.4
2024-07-13,ST003,SKU01001,36,3,Low Stock,17,18996.84
2024-07-13,ST003,SKU01002,139,5,Overstock,27,69095.51
2024-07-13,ST003,SKU01003,50,9,In Stock,3,31622.0
2024-07-13,ST003,SKU01004,104,3,In Stock,24,78511.68
2024-07-13,ST003,SKU01005,123,7,Overstock,18,82396.47
2024-07-13,ST003,SKU01006,24,4,Low Stock,3,11107.44
2024-07-13,ST003,SKU01010,19,9,Low Stock,2,2097.22
2024-07-13,ST003,SKU01011,8,14,Low Stock,0,4712.72
2024-07-13,ST003,SKU01013,90,3,Overstock,23,9374.4
2024-07-13,ST003,SKU01014,98,8,Overstock,15,17482.22
2024-07-13,ST003,SKU01015,58,3,In Stock,7,40584.92
2024-07-13,ST003,SKU01017,52,1,In Stock,14,22702.68
2024-07-13,ST003,SKU01018,27,8,Low Stock,3,1906.74
2024-07-13,ST003,SKU01019,49,11,Overstock,4,24277.54
2024-07-13,ST003,SKU01020,37,2,In Stock,6,29185.97
2024-07-13,ST003,SKU01021,32,3,In Stock,14,25186.24
2024-07-13,ST003,SKU01022,38,8,In Stock,7,20843.0
2024-07-13,ST003,SKU01023,42,6,In Stock,4,13509.3
2024-07-13,ST003,SKU01024,54,13,Overstock,4,10706.58
2024-07-13,ST003,SKU01025,77,12,Overstock,7,21901.88
2024-07-13,ST003,SKU01026,19,3,Low Stock,3,12018.83
2024-07-13,ST003,SKU01027,67,6,In Stock,12,37498.56
2024-07-13,ST003,SKU01028,28,15,In Stock,2,8563.8
2024-07-13,ST003,SKU01029,28,11,In Stock,2,13442.8
2024-07-13,ST003,SKU01030,21,1,Low Stock,6,11376.96
2024-07-13,ST003,SKU01032,71,17,In Stock,4,54785.02
2024-07-13,ST003,SKU01033,128,7,Overstock,14,41966.08
2024-07-13,ST003,SKU01034,128,11,Overstock,9,16546.56
2024-07-13,ST003,SKU01035,27,16,Low Stock,2,6723.0
2024-07-13,ST003,SKU01036,100,13,Overstock,7,17153.0
2024-07-13,ST003,SKU01037,145,4,Overstock,23,13529.95
2024-07-13,ST003,SKU01039,8,3,Low Stock,2,3533.6
2024-07-13,ST003,SKU01041,107,11,Overstock,7,16603.19
2024-07-13,ST003,SKU01042,74,5,In Stock,15,31303.48
2024-07-13,ST003,SKU01043,48,3,In Stock,14,13760.16
2024-07-13,ST003,SKU01044,32,2,Low Stock,11,20780.48
2024-07-13,ST003,SKU01045,0,21,Out of Stock,0,0.0
2024-07-13,ST003,SKU01046,62,10,In Stock,6,46904.24
2024-07-13,ST003,SKU01047,52,3,In Stock,8,33942.48
2024-07-13,ST003,SKU01049,56,5,In Stock,19,12507.04
2024-07-13,ST003,SKU01050,40,2,Low Stock,14,6336.0
2024-07-13,ST004,SKU01000,30,16,Low Stock,2,19239.0
2024-07-13,ST004,SKU01001,85,6,In Stock,22,44853.65
2024-07-13,ST004,SKU01002,101,3,In Stock,16,50206.09
2024-07-13,ST004,SKU01003,96,17,In Stock,8,60714.24
2024-07-13,ST004,SKU01004,82,12,In Stock,6,61903.44
2024-07-13,ST004,SKU01005,25,16,Low Stock,1,16747.25
2024-07-13,ST004,SKU01006,122,6,Overstock,17,56462.82
2024-07-13,ST004,SKU01007,7,4,Low Stock,1,5173.42
2024-07-13,ST004,SKU01008,8,9,Low Stock,0,1039.36
2024-07-13,ST004,SKU01009,107,8,Overstock,11,3314.86
2024-07-13,ST004,SKU01010,115,5,Overstock,21,12693.7
2024-07-13,ST004,SKU01012,64,11,In Stock,3,37308.8
2024-07-13,ST004,SKU01013,39,12,Low Stock,3,4062.24
2024-07-13,ST004,SKU01014,65,15,In Stock,4,11595.35
2024-07-13,ST004,SKU01015,99,13,Overstock,6,69274.26
2024-07-13,ST004,SKU01016,50,16,In Stock,3,13402.0
2024-07-13,ST004,SKU01017,80,10,In Stock,5,34927.2
2024-07-13,ST004,SKU01018,57,3,Overstock,10,4025.34
2024-07-13,ST004,SKU01019,66,3,Overstock,15,32700.36
2024-07-13,ST004,SKU01021,131,5,Overstock,45,103106.17
2024-07-13,ST004,SKU01022,10,3,Low Stock,3,5485.0
2024-07-13,ST004,SKU01024,98,7,Overstock,9,19430.46
2024-07-13,ST004,SKU01025,35,10,In Stock,2,9955.4
2024-07-13,ST004,SKU01026,33,4,Low Stock,6,20874.81
2024-07-13,ST004,SKU01028,74,17,In Stock,6,22632.9
2024-07-13,ST004,SKU01029,50,4,In Stock,9,24005.0
2024-07-13,ST004,SKU01030,115,9,Overstock,16,62302.4
2024-07-13,ST004,SKU01031,86,3,Overstock,25,64806.16
2024-07-13,ST004,SKU01032,59,19,In Stock,3,45525.58
2024-07-13,ST004,SKU01033,117,14,Overstock,10,38359.62
2024-07-13,ST004,SKU01034,127,11,Overstock,13,16417.29
2024-07-13,ST004,SKU01035,11,6,Low Stock,2,2739.0
2024-07-13,ST004,SKU01036,75,15,Overstock,7,12864.75
2024-07-13,ST004,SKU01037,29,6,Low Stock,4,2705.99
2024-07-13,ST004,SKU01038,68,13,Overstock,3,3419.72
2024-07-13,ST004,SKU01040,10,8,Low Stock,0,3624.0
2024-07-13,ST004,SKU01041,136,4,Overstock,15,21103.12
2024-07-13,ST004,SKU01042,103,6,In Stock,17,43571.06
2024-07-13,ST004,SKU01043,13,14,Low Stock,1,3726.71
2024-07-13,ST004,SKU01044,26,11,Low Stock,4,16884.14
2024-07-13,ST004,SKU01045,55,9,Overstock,5,17171.0
2024-07-13,ST004,SKU01046,15,19,Low Stock,0,11347.8
2024-07-13,ST004,SKU01048,84,17,Overstock,5,6224.4
2024-07-13,ST004,SKU01049,91,23,Overstock,4,20323.94
2024-07-13,ST004,SKU01050,100,15,Overstock,7,15840.0
2024-07-13,ST005,SKU01000,23,7,Low Stock,4,14749.9
2024-07-13,ST005,SKU01001,31,10,Low Stock,2,16358.39
2024-07-13,ST005,SKU01002,87,9,In Stock,11,43246.83
2024-07-13,ST005,SKU01003,87,6,In Stock,11,55022.28
2024-07-13,ST005,SKU01004,57,12,In Stock,5,43030.44
2024-07-13,ST005,SKU01005,98,7,In Stock,15,65649.22
2024-07-13,ST005,SKU01006,79,9,In Stock,7,36561.99
2024-07-13,ST005,SKU01007,32,9,Low Stock,4,23649.92
2024-07-13,ST005,SKU01008,73,8,In Stock,6,9484.16
2024-07-13,ST005,SKU01009,88,9,Overstock,7,2726.24
2024-07-13,ST005,SKU01010,23,15,In Stock,1,2538.74
2024-07-13,ST005,SKU01011,74,0,In Stock,15,43592.66
2024-07-13,ST005,SKU01012,104,4,Overstock,23,60626.8
2024-07-13,ST005,SKU01013,106,8,Overstock,26,11040.96
2024-07-13,ST005,SKU01016,21,6,Low Stock,4,5628.84
2024-07-13,ST005,SKU01017,106,2,In Stock,16,46278.54
2024-07-13,ST005,SKU01018,96,4,Overstock,16,6779.52
2024-07-13,ST005,SKU01021,27,7,In Stock,7,21250.89
2024-07-13,ST005,SKU01022,23,0,Low Stock,9,12615.5
2024-07-13,ST005,SKU01023,48,5,In Stock,8,15439.2
2024-07-13,ST005,SKU01024,53,12,Overstock,4,10508.31
2024-07-13,ST005,SKU01025,11,5,Low Stock,1,3128.84
2024-07-13,ST005,SKU01027,37,6,Low Stock,4,20708.16
2024-07-13,ST005,SKU01029,0,16,Out of Stock,0,0.0
2024-07-13,ST005,SKU01030,141,4,Overstock,26,76388.16
2024-07-13,ST005,SKU01031,140,5,Overstock,20,105498.4
2024-07-13,ST005,SKU01032,45,4,In Stock,7,34722.9
2024-07-13,ST005,SKU01033,71,7,In Stock,18,23278.06
2024-07-13,ST005,SKU01035,68,7,Overstock,15,16932.0
2024-07-13,ST005,SKU01036,16,1,Low Stock,7,2744.48
2024-07-13,ST005,SKU01037,0,22,Out of Stock,0,0.0
2024-07-13,ST005,SKU01040,132,3,Overstock,16,47836.8
2024-07-13,ST005,SKU01041,113,6,Overstock,15,17534.21
2024-07-13,ST005,SKU01042,133,11,Overstock,11,56261.66
2024-07-13,ST005,SKU01043,97,5,In Stock,18,27806.99
2024-07-13,ST005,SKU01044,1,11,Low Stock,0,649.39
2024-07-13,ST005,SKU01045,7,13,Low Stock,0,2185.4
2024-07-13,ST005,SKU01046,130,19,Overstock,7,98347.6
2024-07-13,ST005,SKU01047,1,14,Low Stock,0,652.74
2024-07-13,ST005,SKU01049,95,7,Overstock,11,21217.3
2024-07-13,ST005,SKU01050,22,13,Low Stock,1,3484.8
2024-07-13,ST006,SKU01000,50,10,In Stock,6,32065.0
2024-07-13,ST006,SKU01001,105,4,Overstock,22,55407.45
2024-07-13,ST006,SKU01002,10,6,Low Stock,2,4970.9
2024-07-13,ST006,SKU01003,112,2,Overstock,42,70833.28
2024-07-13,ST006,SKU01004,114,1,Overstock,18,86060.88
2024-07-13,ST006,SKU01006,119,13,Overstock,11,55074.39
2024-07-13,ST006,SKU01008,51,14,In Stock,3,6625.92
2024-07-13,ST006,SKU01009,79,10,In Stock,13,2447.42
2024-07-13,ST006,SKU01010,44,20,In Stock,3,4856.72
2024-07-13,ST006,SKU01011,49,6,In Stock,9,28865.41
2024-07-13,ST006,SKU01012,21,6,Low Stock,1,12241.95
2024-07-13,ST006,SKU01014,111,8,Overstock,16,19801.29
2024-07-13,ST006,SKU01016,70,14,In Stock,4,18762.8
2024-07-13,ST006,SKU01017,89,10,In Stock,8,38856.51
2024-07-13,ST006,SKU01018,112,10,Overstock,10,7909.44
2024-07-13,ST006,SKU01019,7,9,Low Stock,0,3468.22
2024-07-13,ST006,SKU01020,46,8,In Stock,8,36285.26
2024-07-13,ST006,SKU01021,89,6,In Stock,16,70049.23
2024-07-13,ST006,SKU01022,74,5,Overstock,15,40589.0
2024-07-13,ST006,SKU01023,103,5,In Stock,22,33129.95
2024-07-13,ST006,SKU01024,110,8,Overstock,13,21809.7
2024-07-13,ST006,SKU01025,67,7,Overstock,14,19057.48
2024-07-13,ST006,SKU01026,17,9,Low Stock,1,10753.69
2024-07-13,ST006,SKU01027,142,7,Overstock,16,79474.56
2024-07-13,ST006,SKU01028,59,3,In Stock,6,18045.15
2024-07-13,ST006,SKU01029,86,6,Overstock,19,41288.6
2024-07-13,ST006,SKU01030,81,19,Overstock,5,43882.56
2024-07-13,ST006,SKU01031,141,7,Overstock,17,106251.96
2024-07-13,ST006,SKU01032,9,13,Low Stock,0,6944.58
2024-07-13,ST006,SKU01033,135,9,Overstock,17,44261.1
2024-07-13,ST006,SKU01036,108,8,Overstock,8,18525.24
2024-07-13,ST006,SKU01037,47,8,In Stock,4,4385.57
2024-07-13,ST006,SKU01038,136,12,Overstock,16,6839.44
2024-07-13,ST006,SKU01039,70,12,Overstock,5,30919.0
2024-07-13,ST006,SKU01040,77,11,In Stock,8,27904.8
2024-07-13,ST006,SKU01041,118,6,Overstock,7,18310.06
2024-07-13,ST006,SKU01043,118,9,In Stock,11,33827.06
2024-07-13,ST006,SKU01044,28,9,Low Stock,5,18182.92
2024-07-13,ST006,SKU01045,37,4,Low Stock,11,11551.4
2024-07-13,ST006,SKU01046,98,1,Overstock,26,74138.96
2024-07-13,ST006,SKU01047,88,15,In Stock,4,57441.12
2024-07-13,ST006,SKU01048,78,4,Overstock,18,5779.8
2024-07-13,ST006,SKU01049,117,20,Overstock,6,26130.78
2024-07-13,ST006,SKU01050,87,3,Overstock,14,13780.8
2024-07-13,ST007,SKU01000,5,5,Low Stock,0,3206.5
2024-07-13,ST007,SKU01001,6,1,Low Stock,2,3166.14
2024-07-13,ST007,SKU01002,7,13,Low Stock,0,3479.63
2024-07-13,ST007,SKU01003,22,13,In Stock,1,13913.68
2024-07-13,ST007,SKU01004,109,3,Overstock,21,82286.28
2024-07-13,ST007,SKU01005,93,23,In Stock,5,62299.77
2024-07-13,ST007,SKU01006,46,8,In Stock,3,21289.26
2024-07-13,ST007,SKU01008,59,15,In Stock,5,7665.28
2024-07-13,ST007,SKU01009,40,10,Low Stock,4,1239.2
2024-07-13,ST007,SKU01011,138,6,Overstock,47,81294.42
2024-07-13,ST007,SKU01013,119,11,Overstock,11,12395.04
2024-07-13,ST007,SKU01014,23,16,Low Stock,1,4102.97
2024-07-13,ST007,SKU01015,17,9,Low Stock,1,11895.58
2024-07-13,ST007,SKU01016,120,12,In Stock,13,32164.8
2024-07-13,ST007,SKU01017,31,17,Low Stock,2,13534.29
2024-07-13,ST007,SKU01018,120,8,Overstock,12,8474.4
2024-07-13,ST007,SKU01020,117,10,Overstock,26,92290.77
2024-07-13,ST007,SKU01021,47,17,In Stock,3,36992.29
2024-07-13,ST007,SKU01023,98,8,In Stock,9,31521.7
2024-07-13,ST007,SKU01024,117,14,Overstock,9,23197.59
2024-07-13,ST007,SKU01025,79,6,Overstock,6,22470.76
2024-07-13,ST007,SKU01026,70,4,Overstock,9,44279.9
2024-07-13,ST007,SKU01027,124,7,Overstock,9,69400.32
2024-07-13,ST007,SKU01028,11,4,Low Stock,2,3364.35
2024-07-13,ST007,SKU01029,83,13,Overstock,6,39848.3
2024-07-13,ST007,SKU01030,51,5,Overstock,9,27629.76
2024-07-13,ST007,SKU01031,141,2,Overstock,50,106251.96
2024-07-13,ST007,SKU01032,130,6,Overstock,19,100310.6
2024-07-13,ST007,SKU01034,88,9,Overstock,7,11375.76
2024-07-13,ST007,SKU01035,57,16,In Stock,4,14193.0
2024-07-13,ST007,SKU01036,141,2,Overstock,30,24185.73
2024-07-13,ST007,SKU01038,119,12,Overstock,11,5984.51
2024-07-13,ST007,SKU01039,137,10,Overstock,17,60512.9
2024-07-13,ST007,SKU01040,83,4,In Stock,12,30079.2
2024-07-13,ST007,SKU01041,35,10,Low Stock,6,5430.95
2024-07-13,ST007,SKU01042,101,7,In Stock,19,42725.02
2024-07-13,ST007,SKU01043,59,14,In Stock,5,16913.53
2024-07-13,ST007,SKU01045,131,10,Overstock,9,40898.2
2024-07-13,ST007,SKU01046,10,4,Low Stock,1,7565.2
2024-07-13,ST007,SKU01047,38,8,In Stock,6,24804.12
2024-07-13,ST007,SKU01048,103,6,Overstock,29,7632.3
2024-07-13,ST007,SKU01049,2,13,Low Stock,0,446.68
2024-07-13,ST007,SKU01050,126,3,Overstock,21,19958.4
2024-07-13,ST008,SKU01000,94,12,In Stock,5,60282.2
2024-07-13,ST008,SKU01001,14,6,Low Stock,3,7387.66
2024-07-13,ST008,SKU01002,36,4,Low Stock,9,17895.24
2024-07-13,ST008,SKU01003,100,5,In Stock,14,63244.0
2024-07-13,ST008,SKU01004,35,5,In Stock,6,26422.2
2024-07-13,ST008,SKU01005,65,8,In Stock,9,43542.85
2024-07-13,ST008,SKU01006,1,9,Low Stock,0,462.81
2024-07-13,ST008,SKU01007,35,3,Low Stock,12,25867.1
2024-07-13,ST008,SKU01008,45,17,In Stock,3,5846.4
2024-07-13,ST008,SKU01009,130,10,Overstock,17,4027.4
2024-07-13,ST008,SKU01010,109,4,Overstock,13,12031.42
2024-07-13,ST008,SKU01011,71,4,In Stock,13,41825.39
2024-07-13,ST008,SKU01012,19,22,Low Stock,1,11076.05
2024-07-13,ST008,SKU01013,127,6,Overstock,11,13228.32
2024-07-13,ST008,SKU01014,58,13,In Stock,6,10346.62
2024-07-13,ST008,SKU01017,108,17,In Stock,10,47151.72
2024-07-13,ST008,SKU01018,79,4,Overstock,13,5578.98
2024-07-13,ST008,SKU01019,126,1,Overstock,56,62427.96
2024-07-13,ST008,SKU01020,31,3,In Stock,3,24453.11
2024-07-13,ST008,SKU01021,98,1,In Stock,24,77132.86
2024-07-13,ST008,SKU01022,0,12,Out of Stock,0,0.0
2024-07-13,ST008,SKU01023,73,11,In Stock,5,23480.45
2024-07-13,ST008,SKU01024,47,2,Overstock,9,9318.69
2024-07-13,ST008,SKU01025,47,11,In Stock,3,13368.68
2024-07-13,ST008,SKU01027,129,4,Overstock,15,72198.72
2024-07-13,ST008,SKU01028,80,1,Overstock,26,24468.0
2024-07-13,ST008,SKU01029,71,1,Overstock,32,34087.1
2024-07-13,ST008,SKU01030,81,15,Overstock,5,43882.56
2024-07-13,ST008,SKU01031,51,7,In Stock,5,38431.56
2024-07-13,ST008,SKU01032,32,3,In Stock,10,24691.84
2024-07-13,ST008,SKU01033,38,3,Low Stock,5,12458.68
2024-07-13,ST008,SKU01034,84,11,Overstock,10,10858.68
2024-07-13,ST008,SKU01035,95,7,Overstock,11,23655.0
2024-07-13,ST008,SKU01036,83,3,Overstock,40,14236.99
2024-07-13,ST008,SKU01038,37,1,Low Stock,9,1860.73
2024-07-13,ST008,SKU01039,71,12,Overstock,4,31360.7
2024-07-13,ST008,SKU01042,140,6,Overstock,34,59222.8
2024-07-13,ST008,SKU01043,23,15,Low Stock,2,6593.41
2024-07-13,ST008,SKU01044,56,14,In Stock,5,36365.84
2024-07-13,ST008,SKU01045,129,14,Overstock,8,40273.8
2024-07-13,ST008,SKU01046,76,19,Overstock,4,57495.52
2024-07-13,ST008,SKU01047,113,23,In Stock,5,73759.62
2024-07-13,ST008,SKU01049,111,11,Overstock,7,24790.74
2024-07-13,ST008,SKU01050,5,6,Low Stock,1,792.0
2024-07-14,ST001,SKU01002,76,13,In Stock,5,37778.84
2024-07-14,ST001,SKU01003,131,11,Overstock,12,82849.64
2024-07-14,ST001,SKU01004,122,5,Overstock,14,92100.24
2024-07-14,ST001,SKU01005,124,12,Overstock,12,83066.36
2024-07-14,ST001,SKU01007,103,13,In Stock,8,76123.18
2024-07-14,ST001,SKU01009,41,11,Low Stock,3,1270.18
2024-07-14,ST001,SKU01010,13,15,Low Stock,1,1434.94
2024-07-14,ST001,SKU01011,62,12,In Stock,7,36523.58
2024-07-14,ST001,SKU01013,9,1,Low Stock,2,937.44
2024-07-14,ST001,SKU01014,130,5,Overstock,24,23190.7
2024-07-14,ST001,SKU01015,140,8,Overstock,17,97963.6
2024-07-14,ST001,SKU01017,84,8,In Stock,10,36673.56
2024-07-14,ST001,SKU01018,23,13,Low Stock,1,1624.26
2024-07-14,ST001,SKU01019,125,2,Overstock,57,61932.5
2024-07-14,ST001,SKU01020,37,6,In Stock,15,29185.97
2024-07-14,ST001,SKU01021,97,6,In Stock,8,76345.79
2024-07-14,ST001,SKU01022,126,7,Overstock,10,69111.0
2024-07-14,ST001,SKU01023,70,14,In Stock,5,22515.5
2024-07-14,ST001,SKU01024,33,6,Overstock,9,6542.91
2024-07-14,ST001,SKU01025,132,9,Overstock,13,37546.08
2024-07-14,ST001,SKU01026,110,15,Overstock,7,69582.7
2024-07-14,ST001,SKU01027,88,7,Overstock,13,49251.84
2024-07-14,ST001,SKU01028,97,11,Overstock,5,29667.45
2024-07-14,ST001,SKU01029,63,10,In Stock,7,30246.3
2024-07-14,ST001,SKU01030,78,24,Overstock,4,42257.28
2024-07-14,ST001,SKU01031,41,5,In Stock,4,30895.96
2024-07-14,ST001,SKU01032,2,19,Low Stock,0,1543.24
2024-07-14,ST001,SKU01033,76,10,In Stock,6,24917.36
2024-07-14,ST001,SKU01034,122,10,Overstock,9,15770.94
2024-07-14,ST001,SKU01036,126,10,Overstock,11,21612.78
2024-07-14,ST001,SKU01037,58,12,In Stock,4,5411.98
2024-07-14,ST001,SKU01038,96,11,Overstock,5,4827.84
2024-07-14,ST001,SKU01039,25,10,Low Stock,2,11042.5
2024-07-14,ST001,SKU01040,132,8,Overstock,9,47836.8
2024-07-14,ST001,SKU01042,127,15,In Stock,10,53723.54
2024-07-14,ST001,SKU01043,59,5,In Stock,14,16913.53
2024-07-14,ST001,SKU01044,65,2,Overstock,24,42210.35
2024-07-14,ST001,SKU01047,120,3,In Stock,25,78328.8
2024-07-14,ST001,SKU01048,33,12,Low Stock,2,2445.3
2024-07-14,ST001,SKU01050,108,1,Overstock,46,17107.2
2024-07-14,ST002,SKU01000,40,8,In Stock,5,25652.0
2024-07-14,ST002,SKU01001,127,13,Overstock,12,67016.63
2024-07-14,ST002,SKU01002,33,9,Low Stock,3,16403.97
2024-07-14,ST002,SKU01003,29,23,In Stock,1,18340.76
2024-07-14,ST002,SKU01005,85,3,In Stock,12,56940.65
2024-07-14,ST002,SKU01006,11,16,Low Stock,1,5090.91
2024-07-14,ST002,SKU01007,68,1,In Stock,31,50256.08
2024-07-14,ST002,SKU01008,52,14,In Stock,4,6755.84
2024-07-14,ST002,SKU01009,0,17,Out of Stock,0,0.0
2024-07-14,ST002,SKU01010,94,11,Overstock,13,10375.72
2024-07-14,ST002,SKU01011,38,10,Low Stock,4,22385.42
2024-07-14,ST002,SKU01012,73,9,Overstock,7,42555.35
2024-07-14,ST002,SKU01013,102,0,Overstock,39,10624.32
2024-07-14,ST002,SKU01016,78,18,In Stock,4,20907.12
2024-07-14,ST002,SKU01017,128,17,In Stock,8,55883.52
2024-07-14,ST002,SKU01018,45,14,Low Stock,4,3177.9
2024-07-14,ST002,SKU01020,98,10,In Stock,9,77303.38
2024-07-14,ST002,SKU01021,0,14,Out of Stock,0,0.0
2024-07-14,ST002,SKU01022,92,11,Overstock,11,50462.0
2024-07-14,ST002,SKU01023,12,13,Low Stock,1,3859.8
2024-07-14,ST002,SKU01024,143,4,Overstock,29,28352.61
2024-07-14,ST002,SKU01026,5,5,Low Stock,0,3162.85
2024-07-14,ST002,SKU01027,117,8,Overstock,14,65482.56
2024-07-14,ST002,SKU01028,32,17,In Stock,1,9787.2
2024-07-14,ST002,SKU01029,29,16,In Stock,2,13922.9
2024-07-14,ST002,SKU01032,126,7,Overstock,17,97224.12
2024-07-14,ST002,SKU01033,61,7,In Stock,5,19999.46
2024-07-14,ST002,SKU01035,30,7,Low Stock,3,7470.0
2024-07-14,ST002,SKU01036,46,13,In Stock,3,7890.38
2024-07-14,ST002,SKU01037,67,8,In Stock,6,6251.77
2024-07-14,ST002,SKU01038,31,6,Low Stock,6,1558.99
2024-07-14,ST002,SKU01039,105,18,Overstock,5,46378.5
2024-07-14,ST002,SKU01040,34,10,Low Stock,3,12321.6
2024-07-14,ST002,SKU01042,35,2,In Stock,6,14805.7
2024-07-14,ST002,SKU01043,41,13,In Stock,2,11753.47
2024-07-14,ST002,SKU01044,70,3,Overstock,15,45457.3
2024-07-14,ST002,SKU01045,5,8,Low Stock,0,1561.0
2024-07-14,ST002,SKU01046,123,25,Overstock,7,93051.96
2024-07-14,ST002,SKU01047,30,2,In Stock,10,19582.2
2024-07-14,ST002,SKU01049,26,6,In Stock,3,5806.84
2024-07-14,ST002,SKU01050,12,2,Low Stock,4,1900.8
2024-07-14,ST003,SKU01000,49,5,In Stock,5,31423.7
2024-07-14,ST003,SKU01001,134,8,Overstock,19,70710.46
2024-07-14,ST003,SKU01002,146,2,Overstock,61,72575.14
2024-07-14,ST003,SKU01003,123,18,Overstock,8,77790.12
2024-07-14,ST003,SKU01004,13,2,Low Stock,3,9813.96
2024-07-14,ST003,SKU01005,63,12,In Stock,4,42203.07
2024-07-14,ST003,SKU01006,89,3,In Stock,26,41190.09
2024-07-14,ST003,SKU01007,123,11,In Stock,12,90904.38
2024-07-14,ST003,SKU01008,82,12,In Stock,11,10653.44
2024-07-14,ST003,SKU01009,61,11,In Stock,4,1889.78
2024-07-14,ST003,SKU01011,115,10,In Stock,9,67745.35
2024-07-14,ST003,SKU01012,113,7,Overstock,16,65873.35
2024-07-14,ST003,SKU01013,110,3,Overstock,33,11457.6
2024-07-14,ST003,SKU01014,89,8,Overstock,21,15876.71
2024-07-14,ST003,SKU01015,49,2,In Stock,19,34287.26
2024-07-14,ST003,SKU01017,24,18,Low Stock,2,10478.16
2024-07-14,ST003,SKU01018,142,7,Overstock,16,10028.04
2024-07-14,ST003,SKU01019,117,7,Overstock,15,57968.82
2024-07-14,ST003,SKU01020,85,2,In Stock,21,67048.85
2024-07-14,ST003,SKU01021,129,7,Overstock,18,101532.03
2024-07-14,ST003,SKU01022,78,9,Overstock,6,42783.0
2024-07-14,ST003,SKU01023,101,8,In Stock,7,32486.65
2024-07-14,ST003,SKU01024,91,4,Overstock,6,18042.57
2024-07-14,ST003,SKU01025,13,2,Low Stock,5,3697.72
2024-07-14,ST003,SKU01026,69,8,Overstock,5,43647.33
2024-07-14,ST003,SKU01027,128,18,Overstock,8,71639.04
2024-07-14,ST003,SKU01028,68,15,In Stock,4,20797.8
2024-07-14,ST003,SKU01029,16,3,Low Stock,4,7681.6
2024-07-14,ST003,SKU01031,117,14,Overstock,8,88166.52
2024-07-14,ST003,SKU01032,16,9,Low Stock,2,12345.92
2024-07-14,ST003,SKU01033,53,3,In Stock,10,17376.58
2024-07-14,ST003,SKU01034,21,6,Low Stock,2,2714.67
2024-07-14,ST003,SKU01035,19,0,Low Stock,4,4731.0
2024-07-14,ST003,SKU01037,76,8,In Stock,5,7091.56
2024-07-14,ST003,SKU01038,39,17,Low Stock,2,1961.31
2024-07-14,ST003,SKU01040,110,2,In Stock,34,39864.0
2024-07-14,ST003,SKU01041,53,16,In Stock,5,8224.01
2024-07-14,ST003,SKU01042,35,1,In Stock,13,14805.7
2024-07-14,ST003,SKU01043,3,10,Low Stock,0,860.01
2024-07-14,ST003,SKU01044,84,7,Overstock,4,54548.76
